group	target	artifact	query	result	subresult	direction	strength	assessment_schema	assessment_basis	assessment_caveats	explanation	reason_frontier	witnesses	supporting_findings	supporting_finding_kinds	supporting_finding_strengths
corpus	for_df_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/for_df_ffi/annotated_icfg_v2.json	double_free_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_cstring_global_drop;contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_from_raw_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:no_reallocation_between_events;evidence:producer_certified_c_string_from_raw;evidence:producer_certified_c_string_into_raw;evidence:two_ordered_drops_observed;finding:repeated_drop_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/for_df_ffi/double_free_alloc_state.explain.json	ABSTRACT_TOP_STATE;MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	repeated_drop_without_reallocation	observational_candidate
corpus	for_df_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/for_df_ffi/annotated_icfg_v2.json	leak_alloc	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/for_df_ffi/leak_alloc.explain.json	MAY_ALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	2	0		
corpus	for_df_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/for_df_ffi/annotated_icfg_v2.json	leak_alloc_state	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/for_df_ffi/leak_alloc_state.explain.json	ABSTRACT_TOP_STATE;MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	2	0		
corpus	for_df_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/for_df_ffi/annotated_icfg_v2.json	use_after_free_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_from_raw_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:may_use_observed;evidence:no_reallocation_between_events;evidence:ordered_drop_before_use;evidence:producer_certified_c_string_from_raw;evidence:producer_certified_c_string_into_raw;finding:drop_then_use_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/for_df_ffi/use_after_free_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;MAY_USE;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	drop_then_use_without_reallocation	observational_candidate
corpus	for_df_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/for_df_ffi/annotated_icfg_v2.json	use_after_free_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_from_raw_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:may_use_observed;evidence:no_reallocation_between_events;evidence:ordered_drop_before_use;evidence:producer_certified_c_string_from_raw;evidence:producer_certified_c_string_into_raw;finding:drop_then_use_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/for_df_ffi/use_after_free_alloc_state.explain.json	ABSTRACT_TOP_STATE;MAY_ALLOCATION;MAY_DEALLOCATION;MAY_USE;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	drop_then_use_without_reallocation	observational_candidate
corpus	for_memory_leak_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/for_memory_leak_ffi/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_c_string_into_raw;external_effect_basis:svf_call_effect_unresolved_v1;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/for_memory_leak_ffi/leak_alloc.explain.json	MAY_ALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	2	1	normal_return_open_manual_obligation	observational_candidate
corpus	for_memory_leak_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/for_memory_leak_ffi/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_c_string_into_raw;external_effect_basis:svf_call_effect_unresolved_v1;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/for_memory_leak_ffi/leak_alloc_state.explain.json	ABSTRACT_TOP_STATE;MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	2	1	normal_return_open_manual_obligation	observational_candidate
corpus	lock-free	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/lock-free/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/lock-free/leak_alloc.explain.json	MAY_ALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	normal_return_open_manual_obligation	observational_candidate
corpus	lock-free	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/lock-free/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/lock-free/leak_alloc_state.explain.json	ABSTRACT_TOP_STATE;MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	normal_return_open_manual_obligation	observational_candidate
corpus	lock_free_non_blocking_linked_list	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/lock_free_non_blocking_linked_list/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/lock_free_non_blocking_linked_list/leak_alloc.explain.json	ABSTRACT_COMPONENT_MERGE;MAY_ALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	4	4	normal_return_open_manual_obligation	observational_candidate
corpus	lock_free_non_blocking_linked_list	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/lock_free_non_blocking_linked_list/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/lock_free_non_blocking_linked_list/leak_alloc_state.explain.json	ABSTRACT_COMPONENT_MERGE;ABSTRACT_TOP_STATE;MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	4	4	normal_return_open_manual_obligation	observational_candidate
corpus	napkin-math-test	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/napkin-math-test/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/napkin-math-test/leak_alloc.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	normal_return_open_manual_obligation	observational_candidate
corpus	napkin-math-test	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/napkin-math-test/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/napkin-math-test/leak_alloc_state.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	normal_return_open_manual_obligation	observational_candidate
corpus	noGenerator	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/noGenerator/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/noGenerator/leak_alloc.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	2	1	normal_return_open_manual_obligation	observational_candidate
corpus	noGenerator	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/noGenerator/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/noGenerator/leak_alloc_state.explain.json	ABSTRACT_TOP_STATE;MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	2	1	normal_return_open_manual_obligation	observational_candidate
corpus	rc-playground	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/rc-playground/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/rc-playground/leak_alloc.explain.json	MAY_ALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	normal_return_open_manual_obligation	observational_candidate
corpus	rc-playground	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/rc-playground/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/rc-playground/leak_alloc_state.explain.json	ABSTRACT_TOP_STATE;MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	normal_return_open_manual_obligation	observational_candidate
corpus	rusant	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/rusant/annotated_icfg_v2.json	leak_alloc	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/rusant/leak_alloc.explain.json	MAY_ALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	2	0		
corpus	rusant	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/rusant/annotated_icfg_v2.json	leak_alloc_state	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/rusant/leak_alloc_state.explain.json	ABSTRACT_TOP_STATE;MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	2	0		
corpus	rust-boks	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/rust-boks/annotated_icfg_v2.json	double_free_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_box_global_drop;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:no_reallocation_between_events;evidence:two_ordered_drops_observed;finding:repeated_drop_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/rust-boks/double_free_alloc.explain.json	ABSTRACT_COMPONENT_MERGE;MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	repeated_drop_without_reallocation	observational_candidate
corpus	rust-boks	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/rust-boks/annotated_icfg_v2.json	double_free_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_box_global_drop;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:no_reallocation_between_events;evidence:two_ordered_drops_observed;finding:repeated_drop_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/rust-boks/double_free_alloc_state.explain.json	ABSTRACT_COMPONENT_MERGE;MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	repeated_drop_without_reallocation	observational_candidate
corpus	rust-boks	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/rust-boks/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/rust-boks/leak_alloc.explain.json	ABSTRACT_COMPONENT_MERGE;MAY_ALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	7	5	normal_return_open_manual_obligation	observational_candidate
corpus	rust-boks	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/rust-boks/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/rust-boks/leak_alloc_state.explain.json	ABSTRACT_COMPONENT_MERGE;ABSTRACT_TOP_STATE;MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	7	5	normal_return_open_manual_obligation	observational_candidate
corpus	rust_box_direct_c_free_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/rust_box_direct_c_free_ub/annotated_icfg_v2.json	allocator_mismatch_ub	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/rust_box_direct_c_free_ub/allocator_mismatch_ub.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence
corpus	rust_box_direct_c_free_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/rust_box_direct_c_free_ub/annotated_icfg_v2.json	allocator_mismatch_ub_v2	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/rust_box_direct_c_free_ub/allocator_mismatch_ub_v2.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence
corpus	rust_box_direct_c_free_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/rust_box_direct_c_free_ub/annotated_icfg_v2.json	leak_alloc	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/rust_box_direct_c_free_ub/leak_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	0		
corpus	rust_box_direct_c_free_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/rust_box_direct_c_free_ub/annotated_icfg_v2.json	leak_alloc_state	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/rust_box_direct_c_free_ub/leak_alloc_state.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	0		
corpus	rust_hw3	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/rust_hw3/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/rust_hw3/leak_alloc.explain.json	MAY_ALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	normal_return_open_manual_obligation	observational_candidate
corpus	rust_hw3	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/rust_hw3/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/rust_hw3/leak_alloc_state.explain.json	MAY_ALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	normal_return_open_manual_obligation	observational_candidate
corpus	rust_memory	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/rust_memory/annotated_icfg_v2.json	leak_alloc	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/rust_memory/leak_alloc.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	0		
corpus	rust_memory	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/rust_memory/annotated_icfg_v2.json	leak_alloc_state	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/rust_memory/leak_alloc_state.explain.json	ABSTRACT_TOP_STATE;MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	0		
corpus	shared-register	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/shared-register/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/shared-register/leak_alloc.explain.json	ABSTRACT_COMPONENT_MERGE;MAY_ALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	4	3	normal_return_open_manual_obligation	observational_candidate
corpus	shared-register	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/shared-register/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/shared-register/leak_alloc_state.explain.json	ABSTRACT_COMPONENT_MERGE;ABSTRACT_TOP_STATE;MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	4	3	normal_return_open_manual_obligation	observational_candidate
corpus	skip-list-test	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/skip-list-test/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_intervening_call_after_handoff;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/skip-list-test/leak_alloc.explain.json	ABSTRACT_COMPONENT_MERGE;MAY_ALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	8	12	normal_return_open_manual_obligation	observational_candidate;strong_abstract_evidence
corpus	skip-list-test	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/skip-list-test/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_intervening_call_after_handoff;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/skip-list-test/leak_alloc_state.explain.json	ABSTRACT_COMPONENT_MERGE;ABSTRACT_TOP_STATE;MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	8	12	normal_return_open_manual_obligation	observational_candidate;strong_abstract_evidence
