group	target	artifact	query	result	subresult	direction	strength	assessment_schema	assessment_basis	assessment_caveats	explanation	reason_frontier	witnesses	supporting_findings	supporting_finding_kinds	supporting_finding_strengths	refuting_findings	refuting_finding_kinds	refuting_finding_strengths
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	use_after_free_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:may_use_observed;evidence:no_reallocation_between_events;evidence:ordered_drop_before_use;finding:drop_then_use_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/uaf-df-mail-lillo/use_after_free_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;MAY_USE;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	drop_then_use_without_reallocation	observational_candidate	0		
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	use_after_free_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:may_use_observed;evidence:no_reallocation_between_events;evidence:ordered_drop_before_use;finding:drop_then_use_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/uaf-df-mail-lillo/use_after_free_alloc_state.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;MAY_USE;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	drop_then_use_without_reallocation	observational_candidate	0		
corpus	uaf_mem_leak_ffi	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/uaf_mem_leak_ffi/annotated_icfg_v2.json	allocator_mismatch_ub	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/uaf_mem_leak_ffi/allocator_mismatch_ub.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence	0		
corpus	uaf_mem_leak_ffi	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/uaf_mem_leak_ffi/annotated_icfg_v2.json	allocator_mismatch_ub_v2	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/uaf_mem_leak_ffi/allocator_mismatch_ub_v2.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence	0		
corpus	uaf_mem_leak_ffi	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/uaf_mem_leak_ffi/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_intervening_call_after_handoff;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/uaf_mem_leak_ffi/leak_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	2	1	normal_return_open_manual_obligation	strong_abstract_evidence	0		
corpus	uaf_mem_leak_ffi	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/uaf_mem_leak_ffi/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	assessment_scope:normal_execution;capability:typed_edge_flow_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_intervening_call_after_handoff;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;directional assessment is restricted to typed normal edges; CQPL truth remains evaluated on the complete transition relation including unwind edges	results/uaf_mem_leak_ffi/leak_alloc_state.explain.json	ABSTRACT_TOP_STATE;MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	2	1	normal_return_open_manual_obligation	strong_abstract_evidence	0		
corpus	uaf_mem_leak_ffi	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/uaf_mem_leak_ffi/annotated_icfg_v2.json	use_after_free_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:may_use_observed;evidence:no_reallocation_between_events;evidence:ordered_drop_before_use;finding:drop_then_use_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/uaf_mem_leak_ffi/use_after_free_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;MAY_USE;QUERY_THREE_VALUED_PROPAGATION	1	1	drop_then_use_without_reallocation	observational_candidate	0		
corpus	uaf_mem_leak_ffi	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/uaf_mem_leak_ffi/annotated_icfg_v2.json	use_after_free_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:may_use_observed;evidence:no_reallocation_between_events;evidence:ordered_drop_before_use;finding:drop_then_use_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/uaf_mem_leak_ffi/use_after_free_alloc_state.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;MAY_USE;QUERY_THREE_VALUED_PROPAGATION	1	1	drop_then_use_without_reallocation	observational_candidate	0		
corpus	uaf_read_ptr	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/uaf_read_ptr/annotated_icfg_v2.json	leak_alloc	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/uaf_read_ptr/leak_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	0			0		
corpus	uaf_read_ptr	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/uaf_read_ptr/annotated_icfg_v2.json	leak_alloc_state	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	assessment_scope:normal_execution;capability:typed_edge_flow_v1;cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false;directional assessment is restricted to typed normal edges; CQPL truth remains evaluated on the complete transition relation including unwind edges	results/uaf_read_ptr/leak_alloc_state.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	0			0		
corpus	uaf_read_ptr	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/uaf_read_ptr/annotated_icfg_v2.json	use_after_free_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_box_global_drop;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:may_use_observed;evidence:no_reallocation_between_events;evidence:ordered_drop_before_use;evidence:producer_certified_c_string_into_raw;finding:drop_then_use_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/uaf_read_ptr/use_after_free_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;MAY_USE;QUERY_THREE_VALUED_PROPAGATION	1	1	drop_then_use_without_reallocation	observational_candidate	0		
corpus	uaf_read_ptr	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/uaf_read_ptr/annotated_icfg_v2.json	use_after_free_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_box_global_drop;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:may_use_observed;evidence:no_reallocation_between_events;evidence:ordered_drop_before_use;evidence:producer_certified_c_string_into_raw;finding:drop_then_use_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/uaf_read_ptr/use_after_free_alloc_state.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;MAY_USE;QUERY_THREE_VALUED_PROPAGATION	1	1	drop_then_use_without_reallocation	observational_candidate	0		
corpus	unsafely-created-owned-type	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/unsafely-created-owned-type/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/unsafely-created-owned-type/leak_alloc.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	normal_return_open_manual_obligation	observational_candidate	0		
corpus	unsafely-created-owned-type	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/unsafely-created-owned-type/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	assessment_scope:normal_execution;capability:typed_edge_flow_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;directional assessment is restricted to typed normal edges; CQPL truth remains evaluated on the complete transition relation including unwind edges	results/unsafely-created-owned-type/leak_alloc_state.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	normal_return_open_manual_obligation	observational_candidate	0		
corpus	vuln_only_mem_leak_but_df_branch_overapprox_FFI	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/vuln_only_mem_leak_but_df_branch_overapprox_FFI/annotated_icfg_v2.json	allocator_mismatch_ub	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_c_string_into_raw;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/vuln_only_mem_leak_but_df_branch_overapprox_FFI/allocator_mismatch_ub.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence	0		
corpus	vuln_only_mem_leak_but_df_branch_overapprox_FFI	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/vuln_only_mem_leak_but_df_branch_overapprox_FFI/annotated_icfg_v2.json	allocator_mismatch_ub_v2	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_c_string_into_raw;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/vuln_only_mem_leak_but_df_branch_overapprox_FFI/allocator_mismatch_ub_v2.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence	0		
corpus	vuln_only_mem_leak_but_df_branch_overapprox_FFI	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/vuln_only_mem_leak_but_df_branch_overapprox_FFI/annotated_icfg_v2.json	double_free_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_cstring_global_drop;contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_from_raw_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:no_reallocation_between_events;evidence:producer_certified_c_string_from_raw;evidence:producer_certified_c_string_into_raw;evidence:two_ordered_drops_observed;finding:repeated_drop_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/vuln_only_mem_leak_but_df_branch_overapprox_FFI/double_free_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	repeated_drop_without_reallocation	observational_candidate	0		
corpus	vuln_only_mem_leak_but_df_branch_overapprox_FFI	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/vuln_only_mem_leak_but_df_branch_overapprox_FFI/annotated_icfg_v2.json	double_free_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_cstring_global_drop;contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_from_raw_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:no_reallocation_between_events;evidence:producer_certified_c_string_from_raw;evidence:producer_certified_c_string_into_raw;evidence:two_ordered_drops_observed;finding:repeated_drop_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/vuln_only_mem_leak_but_df_branch_overapprox_FFI/double_free_alloc_state.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	repeated_drop_without_reallocation	observational_candidate	0		
corpus	vuln_only_mem_leak_but_df_branch_overapprox_FFI	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/vuln_only_mem_leak_but_df_branch_overapprox_FFI/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:non_returning_discharge_observed_off_witness;evidence:normal_return_reachable;evidence:producer_certified_c_string_into_raw;external_effect_basis:svf_call_effect_unresolved_v1;ffi_identity_basis:crema_bmulti_actual_formal_identity_v1;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate;formal_mapping_basis:svf_formal_arg_index_v1	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/vuln_only_mem_leak_but_df_branch_overapprox_FFI/leak_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	2	1	normal_return_open_manual_obligation	observational_candidate	0		
corpus	vuln_only_mem_leak_but_df_branch_overapprox_FFI	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/vuln_only_mem_leak_but_df_branch_overapprox_FFI/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	assessment_scope:normal_execution;capability:typed_edge_flow_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_c_string_into_raw;external_effect_basis:svf_call_effect_unresolved_v1;ffi_identity_basis:crema_bmulti_actual_formal_identity_v1;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate;formal_mapping_basis:svf_formal_arg_index_v1	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;directional assessment is restricted to typed normal edges; CQPL truth remains evaluated on the complete transition relation including unwind edges	results/vuln_only_mem_leak_but_df_branch_overapprox_FFI/leak_alloc_state.explain.json	ABSTRACT_TOP_STATE;MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	2	1	normal_return_open_manual_obligation	observational_candidate	0		
corpus	vuln_only_mem_leak_but_df_branch_overapprox_FFI	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/vuln_only_mem_leak_but_df_branch_overapprox_FFI/annotated_icfg_v2.json	use_after_free_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_from_raw_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:may_use_observed;evidence:no_reallocation_between_events;evidence:ordered_drop_before_use;evidence:producer_certified_c_string_from_raw;evidence:producer_certified_c_string_into_raw;finding:drop_then_use_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/vuln_only_mem_leak_but_df_branch_overapprox_FFI/use_after_free_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;MAY_USE;QUERY_THREE_VALUED_PROPAGATION	1	1	drop_then_use_without_reallocation	observational_candidate	0		
corpus	vuln_only_mem_leak_but_df_branch_overapprox_FFI	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/vuln_only_mem_leak_but_df_branch_overapprox_FFI/annotated_icfg_v2.json	use_after_free_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_from_raw_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:may_use_observed;evidence:no_reallocation_between_events;evidence:ordered_drop_before_use;evidence:producer_certified_c_string_from_raw;evidence:producer_certified_c_string_into_raw;finding:drop_then_use_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/vuln_only_mem_leak_but_df_branch_overapprox_FFI/use_after_free_alloc_state.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;MAY_USE;QUERY_THREE_VALUED_PROPAGATION	1	1	drop_then_use_without_reallocation	observational_candidate	0		
corpus	warning_ub_bool	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/warning_ub_bool/annotated_icfg_v2.json	allocator_mismatch_ub	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/warning_ub_bool/allocator_mismatch_ub.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence	0		
corpus	warning_ub_bool	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/warning_ub_bool/annotated_icfg_v2.json	allocator_mismatch_ub_v2	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/warning_ub_bool/allocator_mismatch_ub_v2.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence	0		
corpus	warning_ub_bool	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/warning_ub_bool/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;external_effect_basis:structural_c_free_v1;external_effect_corroborating_basis:llvm16_tli_direct_callee_allockind_deallocation_v1;ffi_identity_basis:crema_bmulti_actual_formal_identity_v1;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate;formal_mapping_basis:svf_formal_arg_index_v1	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/warning_ub_bool/leak_alloc.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	normal_return_open_manual_obligation	observational_candidate	0		
corpus	warning_ub_bool	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/warning_ub_bool/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	assessment_scope:normal_execution;capability:typed_edge_flow_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;external_effect_basis:structural_c_free_v1;external_effect_corroborating_basis:llvm16_tli_direct_callee_allockind_deallocation_v1;ffi_identity_basis:crema_bmulti_actual_formal_identity_v1;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate;formal_mapping_basis:svf_formal_arg_index_v1	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;directional assessment is restricted to typed normal edges; CQPL truth remains evaluated on the complete transition relation including unwind edges	results/warning_ub_bool/leak_alloc_state.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	normal_return_open_manual_obligation	observational_candidate	0		
corpus	warning_ub_int	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/warning_ub_int/annotated_icfg_v2.json	allocator_mismatch_ub	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/warning_ub_int/allocator_mismatch_ub.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence	0		
corpus	warning_ub_int	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/warning_ub_int/annotated_icfg_v2.json	allocator_mismatch_ub_v2	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/warning_ub_int/allocator_mismatch_ub_v2.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence	0		
corpus	warning_ub_int	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/warning_ub_int/annotated_icfg_v2.json	leak_alloc	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/warning_ub_int/leak_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	0			0		
corpus	warning_ub_int	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/warning_ub_int/annotated_icfg_v2.json	leak_alloc_state	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	assessment_scope:normal_execution;capability:typed_edge_flow_v1;cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false;directional assessment is restricted to typed normal edges; CQPL truth remains evaluated on the complete transition relation including unwind edges	results/warning_ub_int/leak_alloc_state.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	0			0		
